estimate,se,mcmc_se,p,Pr(>|z|),term,model,ci_lo,ci_hi,or,rete
0.398324448317822,0.0071242208080579,0,55.9113002038469,0.0,nodecov.log_nrel,M0_senza_gwesp,0.384361232116118,0.412287664519527,1.48932716121961,epoca_pre2000
0.996177233368104,0.0295650371325539,0,33.6944353866959,6.9740575860088e-249,nodematch.cohort_decade,M0_senza_gwesp,0.938230825386709,1.0541236413495,2.70791030797073,epoca_pre2000
-8.9452309244956,0.093255736813213,1,-95.9215082114732,0.0,edges,M1_con_gwesp,-9.12800881000124,-8.76245303898995,0.0001303573640821,epoca_pre2000
0.70923431555001,0.155015408779418,1,4.57525042919589,4.75650676602269e-06,nodematch.gender.F,M1_con_gwesp,0.405409697293596,1.01305893380642,2.03243445925319,epoca_pre2000
0.13680198750465,0.0276183190622275,1,4.9533060718293,7.29630713953156e-07,nodematch.gender.M,M1_con_gwesp,0.0826710768291484,0.190932898180152,1.14660108469845,epoca_pre2000
1.2086843782376,0.234057536943323,1,5.16404809698685,2.41665556695082e-07,nodematch.gender.mixed,M1_con_gwesp,0.74994003551853,1.66742872095666,3.34907563609519,epoca_pre2000
0.993842146404032,0.0246176062391982,1,40.3711935574611,0.0,nodematch.musical_genre,M1_con_gwesp,0.945592524789615,1.04209176801845,2.70159447878574,epoca_pre2000
0.138548169278741,0.0066285052512742,1,20.9018721456252,5.148566765310431e-97,nodecov.log_nrel,M1_con_gwesp,0.125556537714908,0.151539800842573,1.14860500771244,epoca_pre2000
0.476751560659144,0.0255853989606221,1,18.6337356471518,1.7115090022853799e-77,nodematch.cohort_decade,M1_con_gwesp,0.426605100166236,0.526898021152052,1.61083319999968,epoca_pre2000
2.21693719727273,0.0550462374749219,0,40.2740913633331,0.0,gwesp.fixed.0.25,M1_con_gwesp,2.10904855433745,2.32482584020802,9.17917376962223,epoca_pre2000
-7.801869687311,0.152731068170552,1,-51.0824011169672,0.0,edges,M2_nodemix_gwesp,-8.10121708024561,-7.50252229437638,0.0004089696184041,epoca_pre2000
-0.727491278062757,0.134538965745064,1,-5.4072905498714,6.39852999409815e-08,mix.gender.F.M,M2_nodemix_gwesp,-0.991182805440351,-0.463799750685163,0.483119483506218,epoca_pre2000
-0.680822478979718,0.121116111830899,1,-5.62123790706125,1.89593966156554e-08,mix.gender.M.M,M2_nodemix_gwesp,-0.918205696115805,-0.443439261843631,0.506200481847654,epoca_pre2000
-1.04552661023942,0.266085850508654,1,-3.92928300486768,8.5199520900465e-05,mix.gender.F.mixed,M2_nodemix_gwesp,-1.56704529403209,-0.524007926446746,0.351506663621601,epoca_pre2000
-1.08521236766471,0.155641221371,1,-6.97252538951688,3.11301454840483e-12,mix.gender.M.mixed,M2_nodemix_gwesp,-1.3902635560617,-0.780161179267729,0.33783003410069,epoca_pre2000
0.0206040027835927,0.283685106797319,1,0.0726298360044449,0.942100683714713,mix.gender.mixed.mixed,M2_nodemix_gwesp,-0.535408589489552,0.576616595056737,1.02081773060803,epoca_pre2000
1.06592943688742,0.0315713130189269,0,33.762594423881,6.985677069195679e-250,nodematch.musical_genre,M2_nodemix_gwesp,1.00405080042569,1.12780807334916,2.90353638415329,epoca_pre2000
0.105206593456461,0.00458225949398,1,22.959545087893,1.1830575628323299e-116,nodecov.log_nrel,M2_nodemix_gwesp,0.0962255298804436,0.114187657032479,1.1109400996045,epoca_pre2000
0.523889662037337,0.0223512075114201,1,23.4389869884954,1.7121272884607802e-121,nodematch.cohort_decade,M2_nodemix_gwesp,0.480082100303972,0.567697223770701,1.68858290940128,epoca_pre2000
2.12495436869052,0.0707716984419504,0,30.0254821556033,4.56361525709667e-198,gwesp.fixed.0.25,M2_nodemix_gwesp,1.98624438861957,2.26366434876148,8.37251543056772,epoca_pre2000
-10.123145161098,0.09826204209832,0,-103.021929372981,0.0,edges,M0_senza_gwesp,-10.3157352246581,-9.93055509753798,4.01396810286787e-05,epoca_post2000
0.375740971226039,0.23512754632459,0,1.59803041838124,0.110036207577705,nodematch.gender.F,M0_senza_gwesp,-0.0851005513434304,0.836582493795508,1.45606992091229,epoca_post2000
0.150565050503741,0.0470695905881262,0,3.19877544339046,0.0013801262313609,nodematch.gender.M,M0_senza_gwesp,0.058310348183968,0.242819752823514,1.16249092326376,epoca_post2000
1.87879041938505,1.02475567220302,0,1.83340328855758,0.0667426189281004,nodematch.gender.mixed,M0_senza_gwesp,-0.129693791085997,3.8872746298561,6.54558266198566,epoca_post2000
0.780876209865395,0.0469652474491818,0,16.6266814778381,4.466575532795701e-62,nodematch.musical_genre,M0_senza_gwesp,0.688826016339987,0.872926403390803,2.18338453066878,epoca_post2000
0.474918737677431,0.0105093365347563,0,45.1901731481133,0.0,nodecov.log_nrel,M0_senza_gwesp,0.454320816567898,0.495516658786964,1.60788353182654,epoca_post2000
0.847082883980354,0.0358508290756227,0,23.6279859021821,1.98794427411377e-123,nodematch.cohort_decade,M0_senza_gwesp,0.776816550176232,0.917349217784475,2.33283177563082,epoca_post2000
-8.7946514865553,0.157779059862103,0,-55.7402959191271,0.0,edges,M1_con_gwesp,-9.10389276139961,-8.48541021171099,0.0001515414328031,epoca_post2000
0.776316438699429,0.408334726404788,0,1.90117662912131,0.0572788811822654,nodematch.gender.F,M1_con_gwesp,-0.0240049186909718,1.57663779608983,2.1734514603158,epoca_post2000
0.0797014726647838,0.1055314662963,0,0.755238939265813,0.450105628471347,nodematch.gender.M,M1_con_gwesp,-0.127136400511668,0.286539345841235,1.08296372513907,epoca_post2000
0.61666651571058,1.32078339568464,1,0.466894509520182,0.640575353676339,nodematch.gender.mixed,M1_con_gwesp,-1.97202137120983,3.20535440263099,1.85274165127024,epoca_post2000
0.288329175454267,0.0903196159242925,0,3.19232065486139,0.001411345594427,nodematch.musical_genre,M1_con_gwesp,0.111305981145163,0.46535236976337,1.3341964165584,epoca_post2000
0.080318669010375,0.0203421244723468,0,3.94839138456559,7.86780987408251e-05,nodecov.log_nrel,M1_con_gwesp,0.0404488376755445,0.120188500345206,1.08363233270248,epoca_post2000
0.304014525368843,0.0804477982899258,0,3.77902853566241,0.0001574413833011,nodematch.cohort_decade,M1_con_gwesp,0.146339738085046,0.461689312652641,1.35528874201557,epoca_post2000
2.89234230083796,0.0579667488209229,0,49.8965762211936,0.0,gwesp.fixed.0.25,M1_con_gwesp,2.77872956084807,3.00595504082785,18.0355047432741,epoca_post2000
-7.93753606869584,0.310003224766457,0,-25.6046887082405,1.35273041734098e-144,edges,M2_nodemix_gwesp,-8.54513122432937,-7.32994091306231,0.0003570852287454,epoca_post2000
-0.889824270123782,0.318750398129061,0,-2.79160206652823,0.0052447813363479,mix.gender.F.M,M2_nodemix_gwesp,-1.51456357051454,-0.26508496973302,0.410727923578044,epoca_post2000
